open_time,open,high,low,close,volume,quote_vol,close_time
1698796800000,81.45,82.21,81.05,81.91,28502.3,2330327.022,1698800399999
1698800400000,81.93,82.2,81.49,81.59,16954.8,1387483.357,1698803999999
1698804000000,81.6,82.13,81.3,81.69,12422.8,1015849.956,1698807599999
1698807600000,81.69,81.9,81.32,81.8,26101.1,2130966.93,1698811199999
1698811200000,81.83,82.17,81.51,81.91,13966.2,1143199.179,1698814799999
1698814800000,81.93,81.93,81.06,81.18,56362.2,4588070.682,1698818399999
1698818400000,81.16,83.09,80.76,82.81,70014.9,5729631.172,1698821999999
1698822000000,82.82,83.38,82.26,82.31,45886.2,3802143.521,1698825599999
1698825600000,82.34,82.79,82.03,82.79,23197.9,1911814.428,1698829199999
1698829200000,82.8,82.84,82.03,82.23,26489.2,2181653.686,1698832799999
1698832800000,82.23,82.23,81,81.25,39030.3,3185892.388,1698836399999
1698836400000,81.24,82.03,81.03,81.9,21271.3,1730950.657,1698839999999
1698840000000,81.9,83.19,81.26,82.86,30833.8,2534377.069,1698843599999
1698843600000,82.87,84.13,81.62,83.25,115529.2,9572543.632,1698847199999
1698847200000,83.25,86.15,82.63,83.17,194716.4,16410166.543,1698850799999
1698850800000,83.17,85.95,82.9,85.8,130288.8,11043788,1698854399999
1698854400000,85.8,88.65,85.15,88.08,150857.8,13089402.029,1698857999999
1698858000000,88.1,88.8,86.81,88.45,92408.2,8102435.776,1698861599999
1698861600000,88.44,91,87.84,89.7,194169,17383966.899,1698865199999
1698865200000,89.69,91.28,88.86,89.85,114438.1,10322149.114,1698868799999
1698868800000,89.83,91.9,89.83,91.02,90510.9,8243046.278,1698872399999
1698872400000,91.08,91.25,90.01,90.59,45069.5,4082022.857,1698875999999
1698876000000,90.6,90.96,88.46,88.73,62782,5620175.026,1698879599999
1698879600000,88.73,89.29,88.28,89.26,43663.2,3875385.353,1698883199999
1698883200000,89.25,89.44,87.63,88.12,51180.6,4516894.668,1698886799999
1698886800000,88.13,89.63,88.1,88.71,37556.2,3345839.338,1698890399999
1698890400000,88.7,101.28,88.01,98.19,670392,64575545.214,1698893999999
1698894000000,98.19,99.57,97.23,99,268146.2,26398987.539,1698897599999
1698897600000,98.99,102.75,97.98,100.1,373222.9,37645401.621,1698901199999
1698901200000,100.12,100.4,95.57,95.86,311179.1,30450663.834,1698904799999
1698904800000,95.85,97.17,93.94,94.86,285909.8,27340529.1,1698908399999
1698908400000,94.85,95.95,93.01,93.65,140140.6,13234226.529,1698911999999
1698912000000,93.64,96.73,92.35,96.07,211255.6,20052818.16,1698915599999
1698915600000,96.07,96.88,94.34,94.96,122895.2,11730872.869,1698919199999
1698919200000,94.96,95.99,94.41,94.44,72319.2,6888704.297,1698922799999
1698922800000,94.44,95.97,93.87,95.71,78161.3,7428224.142,1698926399999
1698926400000,95.72,95.72,94.23,94.25,58474.3,5551201.02,1698929999999
1698930000000,94.26,95.01,92.58,94.18,122849.3,11528244.128,1698933599999
1698933600000,94.18,94.81,91.54,93.02,162173.3,15044039.068,1698937199999
1698937200000,93.03,93.07,90.58,91.4,125326.6,11504012.713,1698940799999
1698940800000,91.39,93.26,90.19,93.2,116615.6,10723422.349,1698944399999
1698944400000,93.2,93.23,91.95,92.98,54620.3,5056937.446,1698947999999
1698948000000,92.99,93.07,92.12,92.54,34780.7,3220744.865,1698951599999
1698951600000,92.54,93.25,91.96,93.24,41700,3859468.962,1698955199999
1698955200000,93.23,93.34,91.54,92.25,36945,3415374.63,1698958799999
1698958800000,92.27,92.41,91.44,92.24,20824.4,1914170.575,1698962399999
1698962400000,92.24,92.29,90.8,90.93,32618.2,2977843.984,1698965999999
